company,sector,stage_at_observation,location,ceo_personality,team_openness_mean,team_conscientiousness_mean,team_extraversion_mean,team_agreeableness_mean,team_neuroticism_mean,founder_age,founder_prev_exits,founder_experience_years_pre,founder_tech_background,pre_series_a_months_since_founded,pre_series_a_team_size,pre_series_a_release_freq,market_size_usd,pre_series_a_mrr_usd,pre_series_a_growth_3m,pre_series_a_prior_funding_usd,pre_series_a_burn_usd,burn_multiple,pipeline_conversion_rate,competition_density,sector_trend_score_at_investment,buzzword_density,prior_investor_reputation,syndicate_size,prior_investor_followon_rate,pre_series_a_val_rev_ratio,current_employee_count,raised_series_a_36m,exited_36m,shutdown_36m,success_36m,mrr_peak_usd_36m
Nova Grid,AI/ML,Seed,US,Salesperson,0.769,0.464,0.777,0.62,0.521,28,0,9,1,17,9,2,9269245.91,10550.05,0.111,311636.48,84031.18,5.969,0.16,3,0.462,0.164,0.535,2,0.424,15.793,14,0,0,1,0,15996.54
Quantum Systems,Climate,Seed,MENA,Salesperson,0.607,0.534,0.647,0.601,0.422,38,0,7,1,28,13,0,9884874.1,0.0,0.101,335656.81,55312.44,20.0,0.12,2,0.579,0.298,0.265,3,0.37,8.065,14,1,0,1,0,0.0
Hyper OS,DevTools,Pre-Seed,EU,Visionary,0.812,0.495,0.628,0.511,0.434,21,0,7,1,14,8,0,44572753.83,10232.29,0.279,53639.07,62416.03,1.822,0.084,3,0.531,0.401,0.357,2,0.48,15.18,8,0,1,1,0,18875.47
Hyper OS,DevTools,Pre-Seed,UK,Operator,0.663,0.79,0.596,0.461,0.234,26,0,10,1,8,5,1,14522160.62,0.0,0.178,115502.2,265.92,20.0,0.19,2,0.626,0.283,0.506,1,0.135,6.569,9,0,0,1,0,0.0
Aero Forge,Climate,Seed,UK,Operator,0.587,0.869,0.477,0.506,0.391,33,0,14,1,22,11,1,42866278.81,11857.93,0.362,94531.51,83860.83,1.629,0.204,4,0.494,0.03,0.64,2,0.463,19.174,18,1,0,0,1,657791.47
Aero Works,Bio/Health,Seed,US,Operator,0.566,0.713,0.417,0.664,0.302,38,0,8,0,37,13,3,10331666.48,16282.26,0.239,743828.56,67151.04,1.436,0.187,3,0.324,0.338,0.673,3,0.256,10.684,22,1,0,0,1,620809.78
Spark Stack,Hardware,Pre-Seed,US,Engineer,0.564,0.78,0.39,0.57,0.459,35,0,8,0,1,11,0,26100825.07,4610.62,0.486,119137.72,11552.27,0.43,0.081,5,0.572,0.2,0.538,1,0.261,10.427,19,0,1,1,0,9017.73
Vertex Logic,Bio/Health,Seed,UK,Visionary,0.71,0.468,0.693,0.43,0.402,26,0,11,0,41,5,2,2229096.82,0.0,0.115,1021650.51,69224.0,20.0,0.08,4,0.675,0.022,0.664,1,0.549,10.17,16,0,0,1,0,0.0
Eco Cloud,DevTools,Pre-Seed,US,Operator,0.588,0.791,0.497,0.705,0.501,28,0,11,1,14,2,1,4513441.24,31311.7,0.402,236027.69,12978.89,0.086,0.063,6,0.58,0.128,0.606,1,0.456,6.75,18,1,1,0,1,1157959.83
Sigma Analytics,Bio/Health,Seed,UK,Salesperson,0.609,0.531,0.69,0.593,0.488,29,0,11,1,29,8,0,20917598.08,11422.26,-0.157,169912.13,84473.85,20.0,0.06,4,0.532,0.189,0.754,3,0.571,12.588,12,0,0,1,0,14548.75
Sigma Pulse,Climate,Pre-Seed,EU,Engineer,0.591,0.668,0.405,0.416,0.386,33,0,13,1,17,2,0,12020386.77,17152.67,0.196,143452.25,82215.81,2.035,0.211,6,0.48,0.412,0.919,3,0.46,8.663,4,1,0,1,0,29619.47
Urban Systems,AI/ML,Seed,EU,Engineer,0.714,0.722,0.332,0.46,0.397,34,0,12,0,32,8,2,41775652.13,30484.23,0.205,295407.95,60813.41,0.811,0.289,7,0.686,0.095,0.435,4,0.526,10.644,8,0,0,1,0,49054.1
Sigma OS,Bio/Health,Seed,US,Engineer,0.674,0.584,0.374,0.488,0.539,40,0,10,0,29,16,1,17524500.0,18360.08,0.084,375090.89,93024.11,5.034,0.248,2,0.757,0.11,0.174,1,0.342,27.205,16,0,0,1,0,18784.33
Vertex Cloud,Fintech,Seed,US,Visionary,0.807,0.54,0.639,0.423,0.263,26,0,12,1,26,8,2,14299030.53,15037.68,0.089,333729.76,89429.51,5.585,0.169,6,0.513,0.574,0.305,2,0.69,15.634,4,0,0,1,0,19284.42
Zen AI,Fintech,Seed,US,Salesperson,0.478,0.643,0.99,0.585,0.438,33,0,13,1,29,15,1,30064622.3,34420.69,0.158,773303.16,139317.08,2.136,0.152,5,0.606,0.277,0.575,3,0.544,26.714,17,0,0,1,0,36989.02
Atlas Labs,DevTools,Pre-Seed,EU,Engineer,0.653,0.69,0.458,0.518,0.446,30,0,14,1,11,6,1,15598260.38,20090.5,0.069,74631.85,75009.18,4.498,0.182,3,0.479,0.167,0.172,3,0.28,9.111,8,0,0,1,0,26020.7
Nimbus Cloud,Hardware,Pre-Seed,India,Visionary,0.732,0.287,0.702,0.604,0.423,38,0,7,0,17,3,1,15331902.75,11049.66,0.308,87141.66,40744.92,0.999,0.22,0,0.354,0.079,0.47,1,0.259,7.15,16,1,1,0,1,520502.58
Zen Grid,DevTools,Seed,UK,Engineer,0.623,0.736,0.438,0.55,0.51,34,0,10,1,31,11,1,9147712.34,21239.02,0.445,397548.59,73088.02,0.644,0.069,3,0.563,0.316,0.325,4,0.189,14.838,20,0,0,1,0,34074.98
Polar Labs,Fintech,Seed,US,Engineer,0.605,0.684,0.258,0.565,0.296,33,0,16,1,20,14,2,10805216.85,34599.28,0.361,1447782.8,64192.5,0.428,0.03,5,0.559,0.531,0.315,2,0.588,11.343,30,1,1,0,1,1412965.27
Urban Stack,Hardware,Seed,US,Visionary,0.714,0.53,0.706,0.443,0.59,36,0,19,1,31,2,3,9865861.67,0.0,0.209,403863.19,98870.86,20.0,0.194,5,0.51,0.328,0.389,2,0.645,4.22,1,0,0,1,0,0.0
Hyper Logic,Bio/Health,Pre-Seed,SEA,Operator,0.525,0.815,0.472,0.503,0.403,35,0,9,0,10,2,1,8049521.45,8758.02,0.253,79998.83,80076.82,3.017,0.059,3,0.548,0.583,0.395,1,0.23,4.146,15,1,0,0,1,208198.08
Terra Systems,Bio/Health,Seed,US,Visionary,0.745,0.513,0.644,0.617,0.556,37,0,14,0,29,23,2,30287313.51,12736.17,0.517,86883.82,73532.06,0.931,0.343,2,0.473,0.381,0.364,3,0.507,31.214,25,0,0,1,0,21034.93
Hyper Systems,DevTools,Seed,LatAm,Operator,0.651,0.768,0.563,0.573,0.568,32,0,17,1,11,11,1,7667340.13,36950.13,0.142,324486.32,73518.5,1.167,0.083,2,0.609,0.413,0.267,1,0.018,20.971,15,0,0,1,0,44833.62
Vertex Analytics,SaaS,Seed,India,Visionary,0.73,0.385,0.595,0.512,0.438,28,0,10,1,30,6,2,7445689.68,14332.01,0.15,269635.68,114166.65,4.429,0.257,4,0.255,0.427,0.735,3,0.287,4.629,6,0,0,1,0,46137.94
Hyper Cloud,AI/ML,Seed,US,Visionary,0.841,0.449,0.741,0.532,0.419,47,1,9,1,9,10,1,30444253.15,19903.75,-0.159,716064.96,59815.53,20.0,0.134,4,0.705,0.206,0.801,5,0.294,16.057,7,1,0,1,0,62221.18
Nova AI,Hardware,Seed,EU,Visionary,0.833,0.538,0.688,0.471,0.519,34,0,22,1,15,10,3,18925283.61,0.0,-0.105,464714.69,112756.85,20.0,0.211,3,0.384,0.44,0.648,2,0.246,8.09,11,0,1,1,0,0.0
Sigma Stack,Bio/Health,Pre-Seed,SEA,Operator,0.507,0.719,0.57,0.546,0.268,40,0,9,0,14,12,1,9829122.1,8252.37,0.201,62629.33,30641.09,1.541,0.062,1,0.482,0.485,0.244,1,0.139,15.313,11,0,0,1,0,12125.66
Sigma AI,Fintech,Seed,US,Operator,0.603,0.795,0.635,0.676,0.322,44,0,10,0,16,9,1,12733869.85,33311.8,-0.066,609132.04,81754.39,20.0,0.042,4,0.296,0.212,0.327,1,0.557,6.999,13,1,0,1,0,43356.59
Polar Stack,Hardware,Seed,US,Salesperson,0.707,0.574,0.816,0.479,0.459,39,0,9,0,17,8,2,4223347.31,0.0,-0.177,492364.64,135025.83,20.0,0.273,2,0.33,0.074,0.386,2,0.402,6.221,9,0,0,1,0,0.0
Polar Pulse,AI/ML,Pre-Seed,SEA,Visionary,0.699,0.399,0.705,0.418,0.468,27,0,13,1,25,6,1,27537377.94,18694.68,0.075,61611.97,39782.33,2.378,0.08,3,0.569,0.066,0.459,2,0.298,11.446,22,1,1,0,1,304273.15
Aero Labs,AI/ML,Seed,India,Operator,0.762,0.798,0.733,0.496,0.431,30,0,6,0,29,9,1,49346726.46,18652.32,0.163,204629.74,34576.23,0.946,0.1,2,0.463,0.313,0.878,3,0.23,26.513,25,1,1,0,1,659686.31
Atlas Cloud,DevTools,Seed,LatAm,Operator,0.384,0.799,0.548,0.669,0.315,41,0,10,1,3,17,2,3074325.05,17991.96,-0.004,264431.93,60586.35,20.0,0.05,3,0.399,0.04,0.706,4,0.4,7.22,13,1,1,1,0,61229.93
Aero Drive,Climate,Seed,US,Visionary,0.786,0.262,0.706,0.399,0.509,34,0,13,1,31,17,2,24274089.08,17954.11,0.286,239626.94,68691.99,1.114,0.117,4,0.664,0.128,0.876,2,0.484,12.857,24,1,0,1,0,263592.74
Nimbus Stack,Fintech,Seed,LatAm,Engineer,0.694,0.632,0.396,0.553,0.459,35,1,8,1,35,7,3,39133091.55,36896.07,-0.004,335032.92,92522.92,20.0,0.225,5,0.188,0.119,0.52,1,0.229,13.469,3,0,0,1,0,58568.79
Quantum Dynamics,Fintech,Pre-Seed,EU,Visionary,0.701,0.521,0.639,0.398,0.432,43,0,13,1,30,10,0,27765117.12,17947.17,-0.039,225631.55,41307.84,20.0,0.209,6,0.348,0.307,0.37,1,0.455,8.918,11,1,0,1,0,22980.47
Hyper AI,DevTools,Pre-Seed,US,Visionary,0.788,0.565,0.712,0.399,0.401,26,0,1,0,27,3,1,16125745.19,43653.9,-0.091,237017.06,65289.13,20.0,0.148,3,0.608,0.232,0.646,1,0.256,19.296,21,1,1,0,1,198276.33
Flow Pulse,Climate,Seed,EU,Operator,0.697,0.811,0.637,0.65,0.307,30,0,17,0,30,17,2,9658843.02,12798.53,0.254,138794.64,60918.31,1.56,0.132,1,0.684,0.033,0.674,3,0.615,26.596,20,0,0,1,0,13431.94
Atlas Systems,DevTools,Pre-Seed,EU,Operator,0.505,0.732,0.407,0.608,0.476,23,0,9,1,43,11,1,1013886.25,26248.88,0.263,59718.61,74409.47,0.9,0.109,0,0.664,0.348,0.486,1,0.254,6.422,21,1,1,0,1,3074510.26
Polar Labs,DevTools,Seed,India,Engineer,0.645,0.542,0.458,0.395,0.295,31,0,18,1,31,4,1,3126070.75,43166.2,0.075,698323.96,108760.69,2.789,0.097,1,0.625,0.144,0.351,2,0.512,9.448,8,1,1,1,0,98928.95
Zen Bio,SaaS,Seed,EU,Engineer,0.596,0.792,0.496,0.348,0.392,33,0,11,1,22,6,0,8798935.32,4762.2,0.063,598131.8,125348.81,20.0,0.212,5,0.489,0.095,0.304,3,0.304,10.061,10,0,0,1,0,5809.35
Terra Grid,Fintech,Seed,US,Engineer,0.665,0.691,0.324,0.588,0.535,33,0,16,0,29,10,1,11865424.02,13664.67,0.007,489624.6,79476.66,20.0,0.28,4,0.403,0.036,0.547,4,0.0,13.364,11,0,0,1,0,17160.93
Zen Logic,AI/ML,Seed,India,Salesperson,0.622,0.457,0.777,0.665,0.417,36,0,10,1,25,14,3,25360662.03,5354.33,0.201,446084.42,84626.54,6.567,0.16,5,0.479,0.227,0.422,3,0.511,23.962,10,1,0,1,0,7438.94
Flow Analytics,Fintech,Pre-Seed,UK,Operator,0.564,0.603,0.529,0.513,0.367,34,0,18,0,37,9,2,11922317.38,10081.18,0.162,31351.01,42232.15,2.151,0.07,7,0.694,0.434,0.055,1,0.132,19.659,15,0,0,1,0,12326.29
Polar Bio,Bio/Health,Seed,US,Visionary,0.819,0.437,0.712,0.351,0.489,39,0,12,1,31,17,1,12289738.97,6764.29,0.251,72908.4,29161.55,1.434,0.283,1,0.285,0.115,0.367,2,0.362,11.373,23,0,0,1,0,8710.83
Urban Dynamics,DevTools,Pre-Seed,US,Operator,0.484,0.704,0.501,0.578,0.324,36,0,7,0,26,2,0,40499818.17,1494.19,0.291,136533.11,11192.48,2.142,0.171,3,0.185,0.163,0.759,1,0.385,6.952,8,1,1,0,1,31063.58
Spark Logic,Hardware,Seed,EU,Operator,0.454,0.687,0.549,0.534,0.436,34,0,9,0,26,10,1,37586559.89,16422.31,0.127,1548459.78,47667.96,1.905,0.042,4,0.386,0.029,0.393,1,0.534,14.208,11,1,0,0,1,168194.63
Hyper Logic,Hardware,Pre-Seed,US,Engineer,0.761,0.675,0.291,0.426,0.454,34,0,13,0,1,5,0,14167953.8,1036.68,-0.037,642020.3,62054.16,20.0,0.138,6,0.556,0.252,0.551,2,0.324,10.36,13,1,0,1,0,1036.68
Eco Analytics,Fintech,Seed,US,Visionary,0.82,0.498,0.605,0.575,0.344,20,0,13,0,39,5,1,10586077.24,10698.69,0.091,215157.42,88974.95,7.612,0.145,1,0.623,0.257,0.301,4,0.699,3.934,9,1,0,1,0,13312.98
Sigma Grid,Bio/Health,Seed,US,Salesperson,0.756,0.381,0.797,0.66,0.576,37,1,10,0,36,13,1,13753480.32,7116.65,0.366,92892.77,92165.17,2.95,0.099,4,0.458,0.263,0.421,3,0.462,14.649,16,1,0,1,0,12596.61
Spark Drive,SaaS,Pre-Seed,US,Operator,0.493,0.757,0.545,0.47,0.367,22,0,15,0,34,14,1,39480444.08,0.0,-0.001,725817.44,54424.4,20.0,0.127,4,0.611,0.046,0.418,2,0.0,27.189,11,0,0,1,0,0.0
Eco Forge,AI/ML,Pre-Seed,India,Operator,0.554,0.679,0.586,0.522,0.296,35,0,4,1,1,5,2,23892675.49,0.0,0.081,223024.9,13093.12,20.0,0.167,5,0.647,0.044,0.673,2,0.318,11.992,9,1,0,1,0,0.0
Spark Systems,DevTools,Seed,US,Visionary,0.815,0.393,0.689,0.431,0.399,30,0,13,1,19,6,1,43165236.73,25934.0,0.146,597315.13,113377.41,2.502,0.08,4,0.562,0.404,0.196,3,0.317,10.626,17,0,0,1,0,34910.37
Hyper OS,AI/ML,Seed,SEA,Operator,0.519,0.668,0.56,0.54,0.431,24,0,13,0,26,14,1,22017660.01,15821.68,0.134,2234219.81,65710.17,2.592,0.186,3,0.592,0.245,0.812,2,0.347,22.489,22,0,0,1,0,38937.18
Aero Labs,Hardware,Pre-Seed,SEA,Operator,0.617,0.914,0.551,0.651,0.436,25,0,12,0,29,14,0,21971644.88,0.0,-0.231,130479.35,22201.38,20.0,0.074,5,0.37,0.222,0.491,4,0.273,12.838,21,0,0,1,0,0.0
Nimbus Pulse,Bio/Health,Seed,UK,Visionary,0.708,0.489,0.58,0.537,0.613,39,0,5,1,1,8,1,20696681.92,8596.88,0.41,161180.27,79233.27,1.872,0.059,4,0.428,0.526,0.384,3,0.25,9.045,15,1,0,0,1,371967.63
Nimbus Logic,Fintech,Pre-Seed,US,Operator,0.688,0.705,0.406,0.622,0.291,36,0,8,1,19,9,0,15885559.65,12041.61,0.052,139122.61,10124.07,1.357,0.284,4,0.466,0.292,0.406,2,0.32,4.287,11,1,0,1,0,31403.33
Sigma AI,Fintech,Seed,EU,Operator,0.307,0.804,0.63,0.696,0.386,30,0,14,0,26,8,3,17378444.27,26353.71,0.102,1488808.67,55000.26,1.7,0.268,4,0.607,0.482,0.465,2,0.056,6.897,4,1,0,1,0,658903.83
Vertex Logic,AI/ML,Seed,US,Engineer,0.664,0.643,0.306,0.493,0.502,39,0,7,0,26,4,0,4627807.43,8304.8,0.14,1756127.97,85276.67,6.127,0.16,2,0.858,0.403,0.41,2,0.465,7.249,25,1,1,0,1,170745.5
Urban Labs,Fintech,Seed,UK,Salesperson,0.453,0.536,0.745,0.574,0.468,26,0,11,0,29,14,1,21337081.24,13971.47,0.364,1012370.58,28092.07,0.461,0.088,1,0.611,0.169,0.396,3,0.058,38.943,39,1,0,0,1,1240023.55
Urban Systems,Fintech,Seed,EU,Salesperson,0.569,0.555,0.938,0.57,0.477,28,0,17,0,23,15,1,15942679.7,49764.04,0.205,646384.28,74679.66,0.609,0.09,4,0.535,0.185,0.471,1,0.685,36.196,14,0,0,1,0,86328.88
Zen Analytics,Hardware,Seed,US,Operator,0.572,0.765,0.569,0.474,0.539,35,0,9,1,28,9,2,7618467.0,16861.29,0.052,629899.01,82947.21,7.856,0.087,5,0.414,0.308,0.311,3,0.61,17.198,18,1,0,1,0,36072.43
Quantum Labs,Fintech,Seed,US,Operator,0.571,0.803,0.478,0.549,0.317,38,0,13,1,23,11,2,20454242.69,17169.52,-0.203,457900.2,134758.84,20.0,0.056,4,0.275,0.113,0.343,2,0.4,5.541,14,1,0,1,0,24477.07
Terra Works,AI/ML,Pre-Seed,Africa,Operator,0.45,0.787,0.595,0.397,0.315,37,0,10,1,19,6,0,6014556.37,27585.23,0.229,239302.78,50117.56,0.662,0.088,5,0.441,0.055,0.654,3,0.379,20.419,15,1,0,0,1,370715.59
Flow Drive,SaaS,Seed,UK,Operator,0.633,0.671,0.504,0.537,0.385,32,1,2,1,31,12,1,26801953.91,17925.59,0.315,198359.1,113496.02,1.672,0.177,5,0.494,0.257,0.577,2,0.347,9.238,24,1,1,0,1,867198.13
Nova Stack,Climate,Pre-Seed,LatAm,Visionary,0.944,0.452,0.68,0.548,0.504,35,0,7,1,1,14,0,4529425.46,10583.03,0.292,166194.75,7888.51,0.212,0.083,2,0.514,0.074,0.893,2,0.532,7.314,29,1,0,0,1,314881.92
Polar Works,Hardware,Seed,US,Engineer,0.723,0.638,0.227,0.504,0.311,36,1,16,1,34,17,1,4062017.31,19645.9,0.239,1332394.07,85614.0,1.522,0.045,3,0.426,0.068,0.378,3,0.61,7.369,26,1,0,0,1,632353.92
Urban Works,Hardware,Seed,LatAm,Engineer,0.641,0.649,0.366,0.408,0.53,41,0,17,1,23,2,2,13467081.09,5353.17,-0.141,200796.28,39304.5,20.0,0.211,5,0.73,0.319,0.361,2,0.487,15.654,4,1,0,1,0,7918.65
Terra Labs,Hardware,Seed,India,Engineer,0.465,0.59,0.282,0.485,0.456,21,0,10,0,18,7,3,31279243.04,16501.65,-0.023,561758.22,50244.85,20.0,0.197,5,0.73,0.062,0.0,3,0.372,9.115,17,1,1,1,0,87847.97
Eco Systems,SaaS,Seed,MENA,Visionary,0.767,0.529,0.611,0.521,0.557,40,0,13,1,45,13,1,6382581.76,40127.43,-0.065,294627.12,92215.32,20.0,0.307,4,0.538,0.572,0.439,5,0.229,5.543,19,1,1,0,1,337543.2
Eco Cloud,SaaS,Seed,EU,Operator,0.534,0.768,0.566,0.5,0.267,36,0,14,1,17,17,2,2577688.92,41698.2,0.124,420539.78,107792.67,1.732,0.158,1,0.486,0.441,0.632,4,0.481,6.241,16,1,1,1,0,162499.65
Aero Forge,DevTools,Pre-Seed,US,Visionary,0.626,0.494,0.557,0.508,0.497,33,0,1,0,17,5,1,14301532.31,0.0,0.181,328250.1,16843.2,20.0,0.252,4,0.509,0.173,0.325,2,0.086,4.605,6,0,0,1,0,0.0
Vertex Analytics,AI/ML,Pre-Seed,US,Operator,0.62,0.738,0.324,0.501,0.36,27,0,9,1,20,11,1,5482621.41,0.0,0.144,695009.64,65094.05,20.0,0.01,2,0.477,0.55,0.314,2,0.173,14.479,15,0,0,1,0,0.0
Terra Logic,Bio/Health,Pre-Seed,Africa,Engineer,0.561,0.699,0.265,0.547,0.31,29,0,5,1,18,17,0,51551394.85,0.0,0.076,96673.65,5493.56,20.0,0.21,1,0.584,0.524,0.062,2,0.578,5.956,26,0,0,1,0,0.0
Atlas Analytics,AI/ML,Pre-Seed,EU,Engineer,0.637,0.804,0.429,0.51,0.421,44,0,2,1,17,15,1,11230151.22,3065.73,-0.078,183111.17,53250.27,20.0,0.048,4,0.264,0.298,0.699,3,0.575,18.584,24,1,0,1,0,3626.0
Flow Analytics,Bio/Health,Seed,India,Visionary,0.618,0.697,0.636,0.548,0.389,41,0,10,1,34,8,2,20229963.68,793.01,0.261,1242181.86,56711.21,20.0,0.133,3,0.695,0.223,0.585,2,0.237,5.934,9,1,0,1,0,5177.3
Flow Stack,SaaS,Seed,US,Operator,0.516,0.764,0.536,0.541,0.455,38,0,13,1,25,13,1,22507301.44,49907.62,-0.037,215875.81,16837.53,20.0,0.131,2,0.373,0.061,0.226,4,0.398,6.816,11,1,1,1,0,330512.83
Spark AI,SaaS,Pre-Seed,EU,Operator,0.578,0.7,0.43,0.635,0.369,23,0,5,0,4,5,0,3531526.68,22261.8,0.184,139331.05,29759.99,0.605,0.277,5,0.578,0.057,0.263,1,0.258,8.177,9,1,0,1,0,46425.08
Eco Dynamics,SaaS,Pre-Seed,EU,Engineer,0.642,0.519,0.227,0.461,0.394,27,0,10,0,20,11,1,8863218.4,9706.9,0.15,154828.54,29895.64,1.705,0.208,4,0.575,0.196,0.605,1,0.403,17.34,15,1,0,1,0,45173.69
Polar Forge,DevTools,Seed,US,Engineer,0.668,0.69,0.334,0.413,0.523,30,1,9,0,26,13,3,9409497.02,8100.46,0.288,1152719.69,134775.47,4.817,0.04,4,0.772,0.441,0.626,3,0.436,15.928,19,1,1,1,0,75024.16
Atlas Dynamics,Hardware,Seed,EU,Visionary,0.737,0.461,0.539,0.5,0.411,21,0,14,1,20,15,1,14097361.75,3659.36,0.293,225941.1,106988.87,8.319,0.131,7,0.484,0.57,0.433,4,0.423,7.615,14,0,0,1,0,5641.83
Polar Labs,SaaS,Pre-Seed,Africa,Visionary,0.785,0.582,0.589,0.46,0.413,36,0,15,1,1,8,0,3503124.47,2564.47,0.082,68856.66,66290.46,20.0,0.274,7,0.414,0.066,0.333,3,0.32,7.663,14,1,1,0,1,5351.91
Nova Drive,Hardware,Pre-Seed,US,Visionary,0.885,0.442,0.601,0.554,0.412,37,0,9,0,15,4,0,24140165.84,6547.32,0.092,225380.05,43994.18,6.095,0.127,2,0.413,0.174,0.742,2,0.632,12.122,8,1,0,1,0,13282.1
Vertex Stack,Fintech,Seed,India,Operator,0.568,0.773,0.557,0.663,0.381,33,0,7,0,23,14,2,10640850.57,23067.21,0.06,189735.51,135410.53,8.088,0.193,8,0.621,0.44,0.171,2,0.375,9.683,25,1,1,1,0,83097.14
Urban Analytics,SaaS,Pre-Seed,US,Visionary,0.818,0.444,0.645,0.513,0.429,35,0,8,0,9,2,1,46503344.1,0.0,0.362,196317.9,58917.67,20.0,0.175,4,0.526,0.087,0.508,2,0.408,6.299,2,0,0,1,0,0.0
Hyper AI,SaaS,Seed,US,Visionary,0.721,0.668,0.6,0.441,0.517,32,0,12,0,29,9,2,9941752.35,23398.62,0.397,792544.17,106400.14,0.955,0.118,5,0.738,0.143,0.346,3,0.279,4.927,7,1,0,1,0,81058.44
Quantum Systems,Bio/Health,Seed,EU,Engineer,0.661,0.611,0.346,0.462,0.321,21,0,5,0,34,15,2,37807924.65,21707.66,0.152,1063535.62,72260.23,1.822,0.128,2,0.431,0.586,0.399,4,0.405,4.222,19,1,0,1,0,23568.59
Nova Analytics,DevTools,Seed,US,Engineer,0.771,0.628,0.32,0.431,0.392,28,0,7,0,12,7,2,30697173.44,21270.12,0.104,1848786.46,59765.19,2.244,0.229,2,0.726,0.316,0.279,2,0.192,4.342,17,1,1,0,1,337580.99
Aero Bio,SaaS,Seed,US,Engineer,0.581,0.753,0.407,0.526,0.419,29,0,7,1,23,17,1,14369651.21,39656.99,0.019,322415.47,129247.01,14.229,0.237,6,0.426,0.083,0.363,3,0.568,12.829,13,0,0,1,0,42590.03
Polar Stack,Climate,Seed,India,Visionary,0.665,0.51,0.714,0.35,0.665,50,0,16,1,51,9,2,14493704.35,10054.46,-0.17,845446.23,107388.86,20.0,0.124,2,0.494,0.106,0.51,2,0.229,4.46,15,1,0,1,0,12459.61
Hyper AI,Hardware,Pre-Seed,US,Engineer,0.59,0.777,0.416,0.465,0.32,26,0,10,0,11,11,1,46299138.54,0.0,0.196,59671.24,63286.53,20.0,0.138,2,0.408,0.287,0.335,1,0.097,6.558,22,0,0,1,0,0.0
Hyper Labs,DevTools,Pre-Seed,US,Salesperson,0.544,0.522,0.846,0.593,0.437,31,0,17,1,23,14,1,32320934.37,14303.48,0.157,47918.22,57913.52,2.147,0.307,4,0.507,0.427,0.501,2,0.194,5.868,22,1,1,0,1,311688.33
Atlas Grid,SaaS,Seed,India,Visionary,0.753,0.641,0.679,0.539,0.386,28,0,9,0,25,16,1,10285836.77,27450.25,-0.047,746007.31,81478.6,20.0,0.103,4,0.541,0.281,0.475,4,0.079,8.594,19,1,0,1,0,59819.84
Eco Drive,DevTools,Pre-Seed,UK,Operator,0.496,0.717,0.475,0.536,0.484,25,0,9,0,23,2,0,70118045.07,8823.43,0.351,55365.17,34141.49,0.919,0.212,3,0.671,0.247,0.799,2,0.176,6.07,6,0,1,1,0,10162.49
Quantum Logic,DevTools,Seed,LatAm,Engineer,0.625,0.647,0.291,0.53,0.474,35,0,20,0,28,12,1,10935647.54,26084.73,0.143,1925305.8,69857.79,1.564,0.273,4,0.603,0.052,0.963,3,0.116,11.231,29,1,1,0,1,729699.05
Atlas AI,Hardware,Pre-Seed,Africa,Visionary,0.761,0.653,0.884,0.617,0.55,30,0,4,1,13,7,0,32546007.51,0.0,-0.133,352721.91,6367.06,20.0,0.078,3,0.494,0.229,0.086,2,0.054,9.935,16,0,0,1,0,0.0
Eco Analytics,SaaS,Seed,India,Operator,0.686,0.838,0.466,0.583,0.204,42,0,15,0,14,9,2,7922397.96,10557.26,0.196,1220286.3,27500.82,1.108,0.222,2,0.732,0.173,0.773,4,0.342,28.5,15,1,1,1,0,64465.65
Urban AI,Fintech,Seed,US,Operator,0.503,0.697,0.566,0.336,0.498,33,0,11,0,10,11,2,13962012.56,0.0,-0.104,160644.44,67704.41,20.0,0.087,1,0.345,0.473,0.851,1,0.38,16.205,14,0,0,1,0,0.0
Hyper Works,Climate,Seed,US,Visionary,0.807,0.532,0.669,0.489,0.496,35,0,5,0,19,11,1,20542272.32,0.0,0.072,242380.42,115812.32,20.0,0.098,2,0.832,0.319,0.54,3,0.261,7.559,21,0,0,1,0,0.0
Terra Labs,DevTools,Pre-Seed,SEA,Engineer,0.699,0.709,0.536,0.569,0.658,41,0,8,1,15,11,0,15224492.99,11974.66,0.262,185124.09,91141.08,2.422,0.246,4,0.299,0.125,0.38,2,0.191,9.645,21,0,0,1,0,19584.39
Flow Cloud,Climate,Seed,UK,Visionary,0.741,0.442,0.631,0.369,0.317,26,1,11,1,28,9,2,19763878.54,6118.83,0.073,337072.41,93495.12,17.456,0.21,3,0.452,0.423,0.624,3,0.433,13.704,17,0,0,1,0,6696.53
Eco Stack,Fintech,Seed,EU,Visionary,0.702,0.723,0.717,0.524,0.506,25,1,17,1,29,4,2,10726508.63,29449.06,0.291,1026828.96,79239.52,0.77,0.169,2,0.532,0.099,0.847,3,0.624,6.882,14,1,1,0,1,1907242.01
Sigma Analytics,SaaS,Pre-Seed,UK,Salesperson,0.635,0.492,0.622,0.504,0.383,41,0,1,1,10,14,0,12160641.11,0.0,-0.211,178658.99,19789.07,20.0,0.074,7,0.122,0.12,0.431,3,0.038,4.878,21,0,0,1,0,0.0
Atlas Labs,Bio/Health,Seed,US,Operator,0.465,0.742,0.567,0.631,0.381,35,0,6,1,18,6,2,38521976.68,19639.68,0.167,996066.24,86588.34,2.2,0.144,4,0.466,0.361,0.252,3,0.408,12.333,15,1,0,0,1,533439.23
