company,sector,stage_at_observation,location,ceo_personality,team_openness_mean,team_conscientiousness_mean,team_extraversion_mean,team_agreeableness_mean,team_neuroticism_mean,founder_age,founder_prev_exits,founder_experience_years_pre,founder_tech_background,pre_series_a_months_since_founded,pre_series_a_team_size,pre_series_a_release_freq,market_size_usd,pre_series_a_mrr_usd,pre_series_a_growth_3m,pre_series_a_prior_funding_usd,pre_series_a_burn_usd,burn_multiple,pipeline_conversion_rate,competition_density,sector_trend_score_at_investment,buzzword_density,prior_investor_reputation,syndicate_size,prior_investor_followon_rate,pre_series_a_val_rev_ratio,current_employee_count,raised_series_a_36m,exited_36m,shutdown_36m,success_36m,mrr_peak_usd_36m
Polar Drive,DevTools,Pre-Seed,US,Visionary,0.855,0.453,0.601,0.595,0.391,34,0,8,1,27,3,1,9282776.71,23720.15,-0.06,878886.25,1769.25,20.0,0.184,6,0.461,0.094,0.495,1,0.059,3.029,18,1,1,0,1,65028.15
Atlas Works,Bio/Health,Pre-Seed,India,Visionary,0.838,0.294,0.567,0.493,0.506,31,0,11,1,27,4,1,25305279.43,9473.91,0.176,72083.67,98456.92,4.934,0.082,1,0.379,0.026,0.172,1,0.094,3.839,19,1,1,0,1,153974.33
Urban Forge,Fintech,Pre-Seed,US,Operator,0.661,0.68,0.487,0.511,0.363,25,0,8,0,23,4,1,16358148.97,35992.3,-0.132,20483.53,37813.56,20.0,0.202,5,0.572,0.036,0.245,3,0.137,10.811,8,1,1,1,0,40781.53
Urban Works,Fintech,Seed,US,Visionary,0.709,0.563,0.661,0.59,0.343,35,0,12,0,25,16,2,13200225.63,0.0,0.002,479829.23,31263.0,20.0,0.016,5,0.644,0.112,0.16,2,0.474,5.446,21,0,0,1,0,0.0
Zen Dynamics,DevTools,Seed,LatAm,Engineer,0.57,0.558,0.349,0.598,0.44,33,0,12,1,31,13,4,7177271.12,38984.49,0.614,889285.22,92335.05,0.322,0.167,2,0.322,0.251,0.364,2,0.128,22.966,11,0,0,1,0,157942.48
Nova Stack,Hardware,Pre-Seed,EU,Operator,0.393,0.757,0.487,0.446,0.457,25,0,10,0,1,4,0,26249298.61,14682.34,0.201,114472.92,7659.78,0.216,0.195,2,0.318,0.153,0.887,3,0.279,7.947,11,1,0,0,1,419761.87
Eco Bio,Bio/Health,Pre-Seed,SEA,Visionary,0.817,0.554,0.626,0.256,0.534,37,1,3,0,23,17,0,10799450.36,11324.65,0.289,365069.27,7192.61,0.183,0.164,1,0.636,0.517,0.192,1,0.166,20.815,22,1,0,1,0,14317.35
Terra Stack,AI/ML,Seed,US,Visionary,0.751,0.468,0.677,0.43,0.604,32,0,15,1,25,11,1,9484342.27,47020.65,-0.095,1140859.55,70504.42,20.0,0.15,3,0.653,0.038,0.502,2,0.543,21.47,27,1,0,0,1,303498.59
Nova Forge,Bio/Health,Pre-Seed,US,Salesperson,0.506,0.365,0.612,0.659,0.308,31,0,15,1,14,12,2,10291084.16,0.0,0.111,143199.2,61180.58,20.0,0.309,1,0.587,0.074,0.093,3,0.397,3.834,14,0,0,1,0,0.0
Eco Stack,AI/ML,Pre-Seed,MENA,Operator,0.519,0.774,0.462,0.514,0.276,24,0,13,1,18,2,0,5795262.06,12581.16,0.445,137236.19,17630.27,0.262,0.275,2,0.568,0.266,0.382,1,0.212,9.143,27,1,1,0,1,646482.57
Nimbus OS,Bio/Health,Seed,India,Operator,0.637,0.691,0.491,0.668,0.531,32,0,8,1,45,17,2,23378027.73,10016.16,0.236,415330.96,54982.49,1.939,0.128,0,0.511,0.154,0.299,2,0.532,12.592,34,1,1,0,1,471037.77
Aero Pulse,Hardware,Pre-Seed,LatAm,Salesperson,0.518,0.482,0.829,0.609,0.497,37,0,13,0,7,7,0,13244346.21,0.0,0.063,46638.76,22403.71,20.0,0.143,1,0.209,0.516,0.34,1,0.149,6.958,12,0,0,1,0,0.0
Flow Analytics,Fintech,Pre-Seed,India,Salesperson,0.574,0.528,0.802,0.554,0.361,49,0,10,0,22,3,1,13681521.94,9332.46,0.088,252246.41,67554.66,6.859,0.196,3,0.196,0.115,0.208,2,0.091,2.642,7,0,0,1,0,13096.56
Vertex Forge,Hardware,Seed,EU,Salesperson,0.506,0.484,0.798,0.417,0.438,32,0,8,0,24,22,1,2142374.16,224.95,0.104,353681.1,108904.1,20.0,0.141,1,0.403,0.098,0.397,2,0.248,9.731,26,0,0,1,0,235.86
Nova Forge,AI/ML,Pre-Seed,EU,Visionary,0.703,0.56,0.618,0.526,0.405,26,1,8,1,3,7,1,6948549.47,17958.84,-0.091,63821.12,34462.68,20.0,0.127,3,0.754,0.454,0.533,1,0.172,11.366,6,0,0,1,0,19772.26
Polar Logic,Bio/Health,Seed,US,Operator,0.663,0.743,0.381,0.524,0.501,35,0,20,0,23,11,2,20172015.68,10855.6,0.029,2432890.2,88508.43,20.0,0.208,4,0.39,0.206,0.514,2,0.453,5.471,29,0,0,1,0,17039.32
Hyper Systems,Climate,Pre-Seed,India,Engineer,0.625,0.531,0.289,0.438,0.327,22,0,6,0,37,4,2,19723355.45,9325.61,0.213,151518.79,45483.19,1.908,0.093,1,0.731,0.023,0.442,1,0.45,5.256,20,0,0,1,0,12047.66
Aero Bio,Bio/Health,Seed,India,Operator,0.655,0.763,0.558,0.576,0.523,36,0,12,0,29,4,1,19968523.52,4056.27,0.015,689554.49,3801.1,5.249,0.349,4,0.688,0.474,0.64,2,0.334,5.659,23,1,0,0,1,59037.39
Nimbus Cloud,DevTools,Pre-Seed,India,Visionary,0.809,0.477,0.574,0.427,0.564,20,0,13,0,5,5,0,18602408.74,3950.7,0.324,130173.16,49552.23,3.225,0.126,5,0.489,0.227,0.479,2,0.322,26.739,16,0,0,1,0,5862.58
Zen Bio,SaaS,Seed,US,Visionary,0.837,0.499,0.722,0.483,0.426,44,0,11,1,36,7,1,13378656.5,28962.43,-0.074,792219.54,113065.27,20.0,0.075,1,0.676,0.144,0.558,4,0.657,13.394,20,1,1,0,1,383038.4
Terra Analytics,Hardware,Seed,SEA,Visionary,0.755,0.464,0.687,0.546,0.473,39,0,8,1,12,11,1,8194889.54,0.0,0.068,336346.39,65105.46,20.0,0.178,4,0.567,0.366,0.237,2,0.451,12.822,14,0,0,1,0,0.0
Terra Logic,Bio/Health,Seed,LatAm,Engineer,0.552,0.569,0.486,0.375,0.495,28,0,13,1,21,17,2,5463326.64,14269.96,0.162,287585.81,68789.53,2.476,0.115,3,0.471,0.498,0.255,3,0.38,22.209,33,1,0,0,1,302561.13
Atlas Dynamics,AI/ML,Pre-Seed,EU,Visionary,0.851,0.421,0.591,0.382,0.527,34,0,6,0,15,2,0,22733191.81,16884.12,0.241,102725.68,48803.48,0.999,0.034,2,0.542,0.517,0.671,2,0.468,10.553,11,1,0,0,1,278092.65
Polar Systems,DevTools,Seed,UK,Salesperson,0.542,0.583,0.787,0.648,0.564,35,0,18,0,38,9,2,15481312.77,33534.53,0.195,556553.34,66675.52,0.852,0.176,2,0.435,0.534,0.636,1,0.329,6.374,17,1,1,0,1,1509682.0
Spark Pulse,Climate,Seed,US,Visionary,0.662,0.513,0.705,0.517,0.635,37,0,22,0,33,11,1,18603014.78,14015.67,0.088,933386.83,53751.54,3.632,0.031,4,0.652,0.404,0.68,4,0.696,26.15,20,0,0,1,0,16969.89
Flow Cloud,AI/ML,Seed,EU,Salesperson,0.605,0.382,0.893,0.599,0.361,32,0,14,1,37,2,2,9281724.49,19091.63,0.22,133665.87,69474.04,1.377,0.043,3,0.5,0.694,0.455,5,0.463,6.372,10,1,0,1,0,1016556.63
Flow Pulse,Fintech,Seed,SEA,Engineer,0.564,0.652,0.44,0.472,0.39,34,0,20,1,26,13,1,21731540.39,33004.89,0.053,392863.05,127842.81,6.107,0.143,3,0.375,0.078,0.308,3,0.562,58.232,15,1,0,1,0,56737.98
Vertex Grid,Climate,Pre-Seed,EU,Visionary,0.686,0.672,0.605,0.606,0.57,31,0,7,0,37,2,1,11912301.19,5956.29,0.001,165912.53,60451.97,20.0,0.191,3,0.404,0.707,0.638,3,0.254,4.274,1,0,0,1,0,5956.29
Hyper Analytics,Bio/Health,Pre-Seed,US,Visionary,0.791,0.497,0.743,0.39,0.546,31,0,14,1,17,14,1,9413566.0,0.0,0.06,118899.95,44664.39,20.0,0.125,2,0.396,0.52,0.561,1,0.25,2.976,10,0,0,1,0,0.0
Urban Bio,Fintech,Pre-Seed,EU,Operator,0.494,0.761,0.605,0.498,0.316,47,0,8,1,14,11,0,1697808.08,19675.89,0.188,366383.25,10519.08,0.237,0.12,4,0.43,0.119,0.773,3,0.145,5.805,19,1,1,0,1,229807.5
Eco AI,Bio/Health,Pre-Seed,SEA,Visionary,0.797,0.461,0.659,0.385,0.462,33,0,12,1,8,10,0,10260104.0,12568.23,0.131,166170.39,38435.21,1.945,0.088,1,0.538,0.035,0.244,3,0.144,7.137,21,0,0,1,0,13259.5
Spark Analytics,Climate,Pre-Seed,EU,Visionary,0.823,0.588,0.73,0.445,0.319,22,0,14,1,5,7,0,30195593.39,19005.39,0.249,139547.66,22158.7,0.39,0.133,1,0.567,0.005,0.453,2,0.259,25.363,25,1,1,0,1,519428.87
Eco Works,Climate,Pre-Seed,MENA,Salesperson,0.589,0.738,0.913,0.588,0.394,30,0,6,1,8,3,1,2691482.43,16252.55,0.07,106612.56,13158.28,0.962,0.213,1,0.508,0.115,0.357,2,0.402,11.136,21,1,0,0,1,183012.76
Flow Dynamics,Hardware,Seed,EU,Operator,0.635,0.713,0.453,0.659,0.441,32,0,12,1,49,16,2,26599407.62,20571.97,-0.164,110470.99,89863.62,20.0,0.283,4,0.528,0.258,0.853,2,0.418,4.632,40,1,0,0,1,103844.08
Flow Cloud,Fintech,Seed,India,Visionary,0.839,0.572,0.584,0.48,0.629,41,0,2,1,34,2,2,34690512.28,16624.55,0.015,713525.1,59425.67,20.0,0.124,3,0.517,0.144,0.417,2,0.388,2.812,13,1,1,0,1,203434.92
Quantum OS,Fintech,Seed,EU,Operator,0.561,0.732,0.489,0.533,0.291,34,0,11,0,32,17,2,22423250.51,18706.94,0.052,536434.9,96499.25,8.341,0.177,3,0.535,0.193,0.288,2,0.095,15.563,16,1,1,1,0,60090.27
Polar Cloud,Bio/Health,Pre-Seed,SEA,Engineer,0.83,0.731,0.324,0.491,0.413,33,0,6,1,14,3,2,7730559.83,0.0,0.238,486187.25,34388.86,20.0,0.126,6,0.426,0.127,0.508,1,0.501,11.655,5,1,0,1,0,0.0
Nova Forge,DevTools,Seed,EU,Visionary,0.825,0.501,0.59,0.422,0.448,41,0,14,1,31,9,0,5342551.53,10177.8,0.359,211109.77,130461.15,2.972,0.148,3,0.59,0.397,0.72,4,0.684,16.767,25,1,0,0,1,464408.34
Quantum Analytics,DevTools,Seed,US,Visionary,0.703,0.53,0.551,0.556,0.558,36,0,13,0,17,9,2,33403097.95,7271.49,0.224,501578.66,48036.26,2.461,0.183,0,0.433,0.277,0.286,1,0.682,11.54,33,1,0,0,1,348824.26
Sigma Logic,Fintech,Seed,EU,Engineer,0.783,0.735,0.369,0.503,0.475,31,0,10,1,30,10,0,6072160.89,3721.94,-0.064,448776.34,142932.7,20.0,0.126,4,0.557,0.059,0.641,3,0.342,15.988,11,0,0,1,0,3986.14
Eco Bio,Bio/Health,Pre-Seed,US,Visionary,0.941,0.531,0.504,0.472,0.398,29,0,6,1,15,2,0,17082873.38,0.0,0.171,164857.64,54239.32,20.0,0.118,3,0.361,0.008,0.332,2,0.359,10.602,1,0,0,1,0,0.0
Vertex Pulse,Climate,Seed,US,Engineer,0.735,0.546,0.414,0.502,0.371,38,0,9,1,17,13,2,37376886.59,2541.89,-0.06,385893.38,76768.8,20.0,0.251,3,0.324,0.148,0.484,1,0.53,6.155,14,0,0,1,0,2662.93
Nimbus Pulse,AI/ML,Pre-Seed,MENA,Engineer,0.565,0.737,0.295,0.327,0.46,32,0,9,1,3,11,0,10431480.65,20412.39,0.385,335647.17,65151.19,0.691,0.035,3,0.807,0.095,0.349,2,0.428,9.483,7,0,0,1,0,23101.42
Aero Bio,Climate,Seed,US,Engineer,0.678,0.67,0.428,0.306,0.5,23,0,6,0,29,13,2,11255352.03,813.82,0.309,901141.61,63825.24,20.0,0.111,4,0.637,0.032,0.157,3,0.313,10.819,11,1,0,1,0,3270.4
Hyper AI,Hardware,Seed,EU,Visionary,0.884,0.43,0.486,0.548,0.547,41,0,2,0,33,11,1,17331473.57,10060.34,0.188,219696.82,61865.84,2.73,0.171,6,0.292,0.111,0.436,3,0.545,16.471,21,0,0,1,0,11539.65
Polar Labs,SaaS,Pre-Seed,LatAm,Visionary,0.676,0.565,0.776,0.514,0.488,30,0,11,1,19,2,2,4769163.78,30160.86,0.095,119754.62,49139.97,1.426,0.062,5,0.583,0.4,0.665,1,0.368,7.651,27,1,1,0,1,818329.28
Spark Analytics,Hardware,Seed,EU,Operator,0.566,0.748,0.49,0.616,0.429,30,0,17,0,29,14,2,8979290.32,1943.26,0.279,420676.02,6500.42,0.997,0.165,7,0.492,0.159,0.589,2,0.76,39.087,31,1,0,0,1,49879.78
Eco OS,Fintech,Seed,US,Operator,0.517,0.712,0.451,0.603,0.326,31,0,10,0,15,2,2,6033912.38,17695.71,0.04,940161.12,68774.0,8.001,0.158,7,0.671,0.251,0.465,4,0.42,9.671,3,1,1,1,0,48055.36
Aero Logic,DevTools,Seed,EU,Engineer,0.588,0.63,0.491,0.572,0.426,39,0,6,1,25,6,2,61485816.16,5023.69,0.287,711770.69,120964.75,6.986,0.235,3,0.677,0.297,0.37,2,0.781,10.858,7,0,0,1,0,7594.02
Zen Dynamics,Fintech,Seed,EU,Engineer,0.499,0.704,0.248,0.512,0.406,30,0,13,0,34,3,3,7527479.81,17055.7,0.33,523881.7,56976.85,0.843,0.283,2,0.494,0.262,0.465,2,0.048,15.339,15,1,0,0,1,860318.2
Aero Forge,Climate,Pre-Seed,Africa,Salesperson,0.697,0.536,0.798,0.547,0.552,27,0,11,1,20,11,2,16581271.43,0.0,0.158,75320.92,35444.45,20.0,0.191,5,0.514,0.126,0.222,1,0.338,4.534,7,0,0,1,0,0.0
Atlas OS,DevTools,Pre-Seed,US,Visionary,0.817,0.529,0.637,0.451,0.419,35,0,8,0,18,2,1,22682195.51,0.0,-0.199,158115.97,53897.28,20.0,0.248,4,0.735,0.052,0.667,1,0.209,7.508,4,0,0,1,0,0.0
Terra Grid,Hardware,Seed,UK,Operator,0.441,0.639,0.405,0.579,0.421,32,0,15,1,22,14,1,16064555.0,0.0,0.088,1135419.56,3486.94,20.0,0.187,1,0.713,0.017,0.409,2,0.717,5.982,20,1,1,1,0,0.0
Polar Analytics,Hardware,Pre-Seed,SEA,Operator,0.576,0.695,0.566,0.557,0.371,35,0,14,0,24,8,1,4640469.17,0.0,0.106,118546.46,19627.26,20.0,0.19,2,0.75,0.094,0.797,1,0.334,6.554,11,1,0,1,0,0.0
Sigma AI,Hardware,Pre-Seed,EU,Engineer,0.681,0.651,0.392,0.495,0.349,28,0,5,0,15,2,1,9243273.8,0.0,-0.059,116949.35,68746.11,20.0,0.297,5,0.43,0.585,0.18,2,0.29,8.564,7,0,0,1,0,0.0
Vertex OS,DevTools,Seed,India,Engineer,0.66,0.791,0.266,0.448,0.427,33,0,6,1,26,8,2,14663425.44,27689.41,-0.152,541362.2,98954.51,20.0,0.194,5,0.535,0.279,0.779,3,0.478,12.584,11,1,1,0,1,139880.33
Hyper Works,AI/ML,Seed,US,Operator,0.36,0.642,0.449,0.564,0.532,36,1,5,1,43,14,1,14899781.3,16254.71,0.078,361474.69,45667.22,2.993,0.15,3,0.515,0.141,0.401,2,0.688,4.578,16,1,0,1,0,25695.85
Quantum Labs,Bio/Health,Seed,SEA,Operator,0.606,0.539,0.555,0.473,0.542,24,0,10,0,32,13,1,7412243.79,9090.03,0.218,1122989.47,86057.93,3.614,0.178,4,0.583,0.28,0.0,3,0.286,5.267,16,1,0,0,1,90360.31
Zen Cloud,Climate,Seed,US,Visionary,0.816,0.563,0.515,0.332,0.378,26,0,4,1,22,9,1,24863557.92,4890.06,0.04,484450.95,130398.94,20.0,0.229,1,0.554,0.127,0.391,2,0.284,11.258,16,0,0,1,0,6898.03
Terra Stack,DevTools,Pre-Seed,US,Engineer,0.539,0.638,0.379,0.57,0.392,37,0,14,0,12,8,1,22030751.32,0.0,0.017,300444.2,20388.1,20.0,0.061,3,0.567,0.032,0.546,1,0.283,10.555,13,0,0,1,0,0.0
Flow OS,Climate,Seed,EU,Visionary,0.756,0.585,0.719,0.434,0.286,36,1,11,0,47,14,2,4562760.8,13348.63,0.129,226650.39,92217.53,4.446,0.27,1,0.498,0.317,0.613,2,0.579,8.895,23,1,0,1,0,16286.2
Flow AI,DevTools,Seed,US,Visionary,0.718,0.657,0.591,0.502,0.573,36,0,10,0,32,10,2,27944185.26,40375.92,0.468,172918.23,94775.28,0.418,0.116,5,0.359,0.371,0.312,4,0.2,18.974,8,0,0,1,0,52919.64
Spark Logic,Bio/Health,Seed,EU,Salesperson,0.619,0.519,0.731,0.518,0.545,45,1,15,1,24,7,0,9734578.9,13542.02,0.225,235095.4,64767.09,1.773,0.272,7,0.503,0.291,0.269,3,0.535,9.787,8,0,0,1,0,14503.82
Zen Systems,SaaS,Seed,EU,Operator,0.547,0.755,0.412,0.449,0.518,32,0,11,0,19,12,1,18314003.87,8744.15,0.461,668818.04,118109.62,2.44,0.16,3,0.459,0.091,0.456,3,0.538,16.652,42,1,0,0,1,387036.86
Quantum AI,SaaS,Seed,EU,Engineer,0.603,0.665,0.286,0.314,0.344,30,0,9,1,41,12,1,34846479.87,28809.17,-0.011,265614.51,86731.7,20.0,0.271,3,0.663,0.111,0.782,3,0.434,19.142,19,1,0,1,0,69893.45
Nova AI,SaaS,Seed,EU,Operator,0.607,0.872,0.597,0.667,0.446,23,0,11,0,31,20,1,2312668.02,29725.77,0.251,300330.2,27748.08,0.31,0.208,3,0.453,0.108,0.509,3,0.387,18.149,32,1,1,0,1,541453.36
Nimbus Grid,Hardware,Seed,US,Engineer,0.604,0.731,0.341,0.612,0.249,36,0,15,0,29,12,1,22198872.12,3099.11,0.2,183611.26,135563.91,18.192,0.211,1,0.288,0.283,0.436,2,0.364,6.714,13,0,0,1,0,3772.59
Aero Works,DevTools,Pre-Seed,US,Operator,0.542,0.886,0.683,0.543,0.312,42,0,4,1,5,2,0,118168061.21,23114.32,0.291,178762.52,52099.62,0.646,0.159,2,0.4,0.254,0.585,1,0.112,11.591,17,1,1,0,1,772576.5
Polar Analytics,AI/ML,Seed,SEA,Operator,0.607,0.656,0.392,0.573,0.397,39,0,9,1,16,17,3,6236849.49,9891.33,-0.094,902021.25,66405.71,20.0,0.037,1,0.558,0.101,0.318,2,0.366,13.379,44,1,0,0,1,218501.82
Quantum Logic,Hardware,Pre-Seed,LatAm,Operator,0.597,0.765,0.551,0.588,0.49,20,0,8,0,1,5,0,9521720.89,12089.25,0.113,119051.33,37172.91,2.269,0.212,5,0.296,0.266,0.237,1,0.392,34.139,9,0,0,1,0,12387.37
Terra AI,Hardware,Pre-Seed,LatAm,Salesperson,0.54,0.481,0.835,0.494,0.364,36,0,4,0,24,3,1,34801046.87,8033.59,0.017,58841.28,2285.69,1.362,0.04,2,0.394,0.349,0.536,1,0.0,6.883,13,1,1,0,1,45424.92
Urban Forge,Hardware,Pre-Seed,EU,Visionary,0.816,0.451,0.689,0.545,0.465,38,0,5,0,3,2,0,58621231.31,5100.41,0.17,199793.18,6046.33,0.58,0.227,0,0.282,0.214,0.605,1,0.014,6.134,11,1,0,0,1,130995.58
Spark Bio,Fintech,Seed,US,Operator,0.59,0.746,0.575,0.588,0.387,33,0,6,0,11,18,1,12257509.18,46498.3,0.282,485373.97,104584.82,0.665,0.233,6,0.712,0.045,0.526,2,0.387,19.409,15,1,0,1,0,59986.75
Sigma Labs,Climate,Seed,India,Visionary,0.681,0.413,0.842,0.583,0.511,34,0,11,0,31,5,1,83276048.48,13861.28,-0.137,849609.32,72873.87,20.0,0.01,3,0.42,0.272,0.467,3,0.233,17.404,13,1,0,1,0,20267.06
Hyper Logic,Hardware,Pre-Seed,US,Visionary,0.731,0.602,0.787,0.411,0.313,37,0,14,0,15,5,0,17029007.04,0.0,0.219,345033.09,48579.15,20.0,0.177,2,0.39,0.199,0.553,2,0.552,7.8,9,0,0,1,0,0.0
Nimbus Stack,SaaS,Seed,US,Engineer,0.654,0.601,0.563,0.577,0.449,37,0,10,0,15,18,1,17984463.84,32102.01,0.413,1117960.65,67012.72,0.421,0.163,9,0.512,0.091,0.836,2,0.416,13.467,19,1,0,1,0,82480.04
Nova Works,Climate,Pre-Seed,UK,Salesperson,0.556,0.586,0.76,0.55,0.49,46,0,1,0,28,2,0,41662967.67,3127.07,0.163,158503.85,15831.06,2.592,0.177,4,0.445,0.191,0.698,2,0.417,12.112,7,1,0,1,0,8820.64
Terra Stack,Fintech,Pre-Seed,India,Engineer,0.599,0.616,0.367,0.516,0.415,37,0,11,0,10,9,0,4049560.78,3352.23,-0.052,83538.49,71866.91,20.0,0.18,5,0.465,0.287,0.707,3,0.479,12.12,14,0,0,1,0,3735.23
Atlas OS,Climate,Seed,EU,Salesperson,0.355,0.523,0.83,0.546,0.439,41,0,16,0,28,11,1,10399752.07,9976.21,0.25,2502934.14,50167.75,1.679,0.115,3,0.647,0.176,0.645,2,0.434,12.374,25,1,0,0,1,396690.37
Quantum Systems,AI/ML,Seed,SEA,Visionary,0.711,0.488,0.685,0.555,0.443,38,0,6,0,22,11,1,13077873.0,23509.8,0.016,379163.43,85507.26,18.404,0.097,3,0.602,0.406,0.184,2,0.296,19.921,13,1,0,1,0,53207.98
Urban Pulse,Fintech,Pre-Seed,LatAm,Visionary,0.817,0.528,0.777,0.535,0.501,34,0,11,0,20,7,0,18348674.02,0.0,0.043,34085.25,46448.41,20.0,0.223,4,0.281,0.168,0.47,2,0.211,4.427,16,0,0,1,0,0.0
Sigma Labs,Climate,Seed,US,Engineer,0.585,0.653,0.337,0.412,0.558,31,0,20,1,25,21,2,31430711.47,10050.65,0.019,665397.29,93441.44,20.0,0.257,0,0.465,0.234,0.24,1,0.668,10.567,24,1,0,1,0,39187.72
Nova Cloud,DevTools,Seed,EU,Visionary,0.597,0.638,0.564,0.504,0.479,24,0,6,1,46,11,4,33661120.61,19819.76,0.173,270926.35,12417.24,0.302,0.258,5,0.565,0.137,0.223,1,0.293,21.321,14,1,0,1,0,37401.92
Flow Logic,Hardware,Seed,EU,Operator,0.441,0.89,0.511,0.662,0.319,32,1,14,1,17,12,2,2389796.05,9633.6,0.18,358354.68,90290.44,4.34,0.235,1,0.703,0.33,0.682,3,0.2,11.546,23,1,0,0,1,1157203.9
Terra AI,AI/ML,Seed,India,Operator,0.584,0.766,0.359,0.588,0.293,29,0,7,0,17,10,1,18768244.64,29148.08,0.061,450989.31,66878.52,3.154,0.034,2,0.496,0.311,0.667,3,0.349,5.728,12,0,0,1,0,51281.97
Aero Drive,SaaS,Seed,UK,Visionary,0.85,0.451,0.769,0.446,0.552,28,0,10,1,20,17,2,7445373.42,33960.37,0.335,411815.6,91441.91,0.671,0.076,0,0.543,0.351,0.31,1,0.378,5.627,48,1,1,0,1,2710226.7
Atlas Pulse,Hardware,Seed,US,Operator,0.563,0.729,0.505,0.631,0.432,28,0,10,1,30,8,2,35559281.27,12379.23,0.04,861778.5,487.76,0.082,0.14,4,0.437,0.223,0.293,4,0.532,15.991,3,1,1,1,0,53964.47
Eco Grid,Bio/Health,Pre-Seed,UK,Engineer,0.669,0.738,0.294,0.501,0.43,40,0,8,0,24,2,0,9174921.82,4787.59,0.266,123488.89,98144.13,6.431,0.215,5,0.75,0.152,0.39,3,0.173,10.802,7,0,0,1,0,5435.69
Quantum Dynamics,Fintech,Seed,US,Visionary,0.661,0.463,0.625,0.444,0.421,40,0,13,1,21,18,2,28907608.17,11918.63,0.302,65936.69,108741.38,2.519,0.18,3,0.763,0.283,0.333,3,0.522,20.567,33,1,0,0,1,699875.54
Urban Grid,DevTools,Pre-Seed,EU,Operator,0.56,0.857,0.461,0.626,0.513,37,0,4,0,8,3,0,24759563.95,0.0,-0.15,268022.11,18076.94,20.0,0.114,5,0.627,0.101,0.588,2,0.032,29.038,10,0,0,1,0,0.0
Nova Grid,AI/ML,Seed,US,Visionary,0.793,0.521,0.786,0.53,0.52,40,1,7,1,26,18,1,26505873.32,2653.09,0.256,319041.69,55865.97,6.859,0.217,2,0.684,0.297,0.498,2,0.196,11.198,30,1,1,0,1,178420.09
Urban Analytics,Climate,Pre-Seed,EU,Engineer,0.58,0.69,0.363,0.578,0.42,24,1,15,1,3,4,1,13499887.78,0.0,-0.047,118651.21,33588.15,20.0,0.203,1,0.516,0.121,0.645,1,0.144,11.788,6,1,0,1,0,0.0
Quantum Stack,DevTools,Seed,Africa,Visionary,0.738,0.392,0.62,0.543,0.52,29,0,7,1,30,11,1,13822975.5,34006.28,0.104,381840.58,95488.57,2.239,0.189,2,0.795,0.03,0.153,2,0.337,11.572,15,0,0,1,0,37187.33
Quantum Drive,Bio/Health,Seed,EU,Operator,0.585,0.732,0.395,0.616,0.405,37,0,10,0,30,17,1,50307616.99,4411.54,0.233,500642.61,153951.4,12.464,0.095,2,0.306,0.292,0.334,2,0.385,16.479,19,0,0,1,0,6531.83
Aero Forge,Bio/Health,Pre-Seed,US,Operator,0.585,0.723,0.486,0.567,0.33,32,1,12,0,18,2,0,20252278.92,14453.59,0.201,151303.08,72687.77,2.085,0.184,5,0.517,0.597,0.257,1,0.693,8.597,1,0,0,1,0,16085.65
Vertex Cloud,Fintech,Seed,SEA,Operator,0.459,0.702,0.374,0.584,0.229,36,0,10,0,7,17,3,10027611.84,46734.14,0.02,842578.87,71642.94,6.35,0.168,4,0.579,0.299,0.776,3,0.54,4.702,20,1,0,1,0,80819.97
Zen Forge,AI/ML,Pre-Seed,EU,Visionary,0.929,0.452,0.635,0.41,0.499,31,0,2,1,23,10,0,13405922.79,11517.72,-0.03,115928.12,67491.95,20.0,0.187,2,0.369,0.288,0.344,3,0.378,6.032,10,1,1,1,0,18396.15
Hyper Forge,Hardware,Seed,LatAm,Operator,0.538,0.789,0.466,0.538,0.537,52,0,11,0,9,14,1,8754687.05,32688.32,0.239,940487.15,59612.1,0.637,0.025,3,0.504,0.632,0.572,2,0.679,15.738,13,1,1,1,0,706865.19
Hyper AI,AI/ML,Pre-Seed,EU,Operator,0.306,0.628,0.392,0.596,0.413,39,0,2,1,21,7,0,26179215.99,8987.93,0.422,133700.01,13790.3,0.303,0.14,5,0.501,0.207,0.653,1,0.355,6.789,17,1,1,0,1,558668.05
Flow Labs,DevTools,Seed,EU,Visionary,0.639,0.601,0.505,0.453,0.403,27,0,7,0,24,9,2,10898644.76,33900.22,0.256,493946.96,131670.51,1.264,0.139,7,0.803,0.017,0.829,3,0.359,15.682,10,1,1,1,0,888574.09
Sigma AI,Bio/Health,Seed,India,Engineer,0.563,0.728,0.457,0.543,0.35,45,0,13,0,17,15,3,5652968.38,10485.77,0.326,414645.67,81601.11,1.988,0.231,5,0.652,0.192,0.761,2,0.483,18.271,35,1,0,0,1,753389.74
Terra Pulse,AI/ML,Pre-Seed,Africa,Operator,0.574,0.948,0.425,0.433,0.32,33,0,2,1,24,6,0,29932185.12,12300.62,0.031,176894.98,48295.08,10.563,0.208,1,0.6,0.666,0.524,1,0.364,8.449,9,0,0,1,0,17723.03
Sigma Works,DevTools,Seed,EU,Engineer,0.676,0.679,0.351,0.456,0.386,36,0,7,0,30,10,1,9985082.97,29624.51,-0.115,331585.56,133120.92,20.0,0.272,3,0.445,0.079,0.269,2,0.449,12.459,25,0,0,1,0,32222.63
