company,sector,stage_at_observation,location,ceo_personality,team_openness_mean,team_conscientiousness_mean,team_extraversion_mean,team_agreeableness_mean,team_neuroticism_mean,founder_age,founder_prev_exits,founder_experience_years_pre,founder_tech_background,pre_series_a_months_since_founded,pre_series_a_team_size,pre_series_a_release_freq,market_size_usd,pre_series_a_mrr_usd,pre_series_a_growth_3m,pre_series_a_prior_funding_usd,pre_series_a_burn_usd,burn_multiple,pipeline_conversion_rate,competition_density,sector_trend_score_at_investment,buzzword_density,prior_investor_reputation,syndicate_size,prior_investor_followon_rate,pre_series_a_val_rev_ratio,current_employee_count,raised_series_a_36m,exited_36m,shutdown_36m,success_36m,mrr_peak_usd_36m
Sigma Analytics,AI/ML,Seed,MENA,Engineer,0.635,0.693,0.248,0.458,0.48,21,0,18,1,29,10,2,13807075.26,11438.67,-0.011,136474.46,84721.69,20.0,0.013,0,0.528,0.314,0.777,2,0.465,13.295,13,1,0,0,1,165768.17
Zen Labs,SaaS,Seed,EU,Operator,0.614,0.722,0.576,0.58,0.348,32,0,10,0,41,20,1,11430794.4,19649.09,0.334,135350.25,113861.0,1.445,0.204,11,0.539,0.536,0.433,3,0.325,16.065,26,1,0,1,0,41207.59
Atlas AI,SaaS,Seed,US,Operator,0.489,0.756,0.471,0.55,0.389,32,0,14,1,34,4,1,30444640.92,40707.73,-0.017,247446.14,36526.72,20.0,0.244,6,0.715,0.009,0.314,1,0.551,9.404,4,1,0,1,0,60711.78
Polar Bio,Climate,Pre-Seed,EU,Engineer,0.556,0.654,0.439,0.367,0.406,36,0,10,0,13,7,0,9405113.16,0.0,0.157,191336.11,1413.55,20.0,0.278,2,0.61,0.234,0.509,3,0.354,12.772,8,0,0,1,0,0.0
Nimbus Forge,Bio/Health,Pre-Seed,UK,Engineer,0.581,0.762,0.337,0.634,0.546,35,0,5,0,26,9,0,4728069.03,5459.51,0.203,54003.09,16142.99,1.215,0.153,1,0.551,0.38,0.446,2,0.041,4.263,12,1,0,1,0,15102.17
Terra Works,Climate,Pre-Seed,EU,Visionary,0.614,0.409,0.593,0.383,0.426,24,0,5,0,9,8,1,10614017.98,15415.95,0.172,170105.6,82681.6,2.6,0.193,1,0.6,0.225,0.466,1,0.366,11.546,10,0,0,1,0,21745.9
Urban Systems,SaaS,Pre-Seed,UK,Salesperson,0.565,0.537,0.806,0.56,0.453,35,0,9,1,10,5,1,18845967.26,0.0,0.063,115087.81,27659.09,20.0,0.244,6,0.546,0.096,0.46,1,0.118,8.693,5,0,0,1,0,0.0
Zen Logic,DevTools,Seed,LatAm,Engineer,0.649,0.711,0.471,0.425,0.445,29,0,14,0,13,21,2,17383898.55,34372.79,0.079,1964791.09,104420.93,3.197,0.115,2,0.516,0.32,0.531,1,0.479,6.461,27,1,0,1,0,60164.47
Zen Labs,Climate,Pre-Seed,India,Operator,0.582,0.665,0.545,0.626,0.523,39,0,5,0,18,2,1,38791296.37,0.0,-0.136,273191.82,41832.47,20.0,0.043,2,0.518,0.11,0.483,1,0.219,9.962,2,1,0,1,0,0.0
Quantum Bio,Climate,Seed,US,Engineer,0.574,0.69,0.538,0.573,0.334,31,0,15,0,34,10,2,10251803.11,19673.66,-0.047,507105.33,118770.6,20.0,0.01,3,0.369,0.599,0.506,2,0.523,10.297,12,0,0,1,0,24416.94
Flow Drive,SaaS,Seed,US,Operator,0.648,0.765,0.677,0.462,0.231,33,0,13,1,28,9,1,42051816.18,34426.02,0.049,210317.28,84782.08,4.193,0.143,3,0.415,0.554,0.474,2,0.392,14.855,10,1,0,1,0,45526.75
Eco Labs,Bio/Health,Seed,EU,Engineer,0.818,0.727,0.437,0.462,0.409,35,0,14,1,33,20,0,40148373.63,16356.94,0.398,1568883.59,94815.07,1.215,0.201,3,0.376,0.078,0.679,2,0.223,6.63,28,0,0,1,0,22070.45
Terra Bio,DevTools,Seed,US,Engineer,0.669,0.555,0.411,0.567,0.4,41,0,14,1,18,7,2,36959832.41,37981.93,0.231,377417.85,53230.09,0.506,0.122,1,0.275,0.15,0.386,2,0.589,7.178,9,1,0,1,0,88341.01
Hyper Works,Fintech,Pre-Seed,US,Visionary,0.735,0.562,0.81,0.443,0.467,26,0,17,0,3,2,1,5776382.31,0.0,-0.102,76389.12,39957.58,20.0,0.222,4,0.421,0.062,0.103,1,0.169,3.803,2,0,0,1,0,0.0
Zen Dynamics,SaaS,Pre-Seed,LatAm,Operator,0.427,0.771,0.556,0.702,0.498,20,0,5,1,8,3,2,11292658.71,14173.78,0.157,316874.82,66643.0,2.5,0.331,3,0.583,0.054,0.56,2,0.274,7.598,3,1,0,1,0,17943.86
Nova Works,Climate,Seed,India,Engineer,0.437,0.752,0.354,0.623,0.401,38,0,20,1,28,12,0,22503388.93,13171.22,-0.021,1099496.37,54364.23,20.0,0.275,2,0.569,0.109,0.803,2,0.384,29.311,14,1,1,0,1,144085.67
Aero Grid,Fintech,Seed,India,Operator,0.623,0.809,0.413,0.44,0.42,20,0,7,0,29,8,2,13947739.83,14195.95,0.273,659406.12,41101.09,0.883,0.184,1,0.346,0.269,0.603,2,0.494,13.931,10,1,0,0,1,512880.9
Polar Drive,Bio/Health,Pre-Seed,US,Visionary,0.777,0.542,0.706,0.464,0.46,37,0,7,0,25,4,1,5675667.15,0.0,-0.342,157625.39,93716.44,20.0,0.128,3,0.429,0.344,0.268,2,0.0,10.56,3,0,0,1,0,0.0
Zen Bio,Hardware,Seed,MENA,Operator,0.531,0.759,0.454,0.595,0.353,26,0,6,1,23,5,1,6505360.44,14322.58,0.45,1225443.83,46145.47,0.597,0.09,2,0.32,0.07,0.545,2,0.412,25.049,7,1,0,1,0,925250.77
Terra Systems,Climate,Pre-Seed,India,Visionary,0.654,0.474,0.575,0.622,0.425,35,0,7,1,20,10,1,8025643.89,0.0,0.074,389820.69,30158.69,20.0,0.168,1,0.274,0.048,0.669,1,0.341,8.301,12,0,0,1,0,0.0
Quantum Pulse,AI/ML,Pre-Seed,EU,Engineer,0.625,0.764,0.325,0.48,0.199,32,0,2,0,14,9,0,14586243.95,22965.12,0.086,217461.83,31125.49,1.312,0.067,1,0.653,0.124,0.04,1,0.362,9.974,11,1,1,0,1,104098.26
Polar OS,SaaS,Seed,India,Salesperson,0.689,0.479,0.776,0.57,0.618,37,1,11,1,36,15,2,16610689.43,20691.42,0.109,711898.32,36714.9,1.353,0.133,2,0.403,0.411,0.67,2,0.412,11.643,19,1,0,1,0,99496.16
Atlas AI,Bio/Health,Seed,US,Salesperson,0.636,0.472,0.756,0.578,0.528,31,0,16,0,23,10,1,8449424.22,36144.9,0.249,221769.92,108291.6,1.004,0.123,5,0.371,0.021,0.371,2,0.27,10.637,12,0,0,1,0,63174.98
Flow Labs,Fintech,Seed,US,Operator,0.542,0.78,0.522,0.569,0.43,32,0,5,0,18,9,1,10489151.07,11726.24,0.008,285975.52,72582.89,20.0,0.245,5,0.585,0.35,0.255,4,0.446,11.55,10,0,0,1,0,13207.87
Flow Bio,Climate,Pre-Seed,EU,Operator,0.728,0.612,0.523,0.531,0.547,28,0,4,1,7,11,0,19613490.84,3303.14,0.136,226289.42,2671.9,0.497,0.19,4,0.789,0.269,0.591,2,0.385,7.092,14,0,0,1,0,3504.94
Hyper AI,AI/ML,Pre-Seed,US,Engineer,0.579,0.715,0.351,0.702,0.321,34,0,4,1,12,10,1,11650591.17,3271.55,0.148,86978.89,24579.26,4.225,0.204,0,0.409,0.272,0.61,1,0.241,18.017,13,0,0,1,0,3689.79
Hyper Drive,Fintech,Pre-Seed,SEA,Engineer,0.666,0.525,0.405,0.427,0.466,35,0,12,0,11,2,0,13821799.32,0.0,-0.031,324127.1,52899.47,20.0,0.197,6,0.466,0.075,0.3,2,0.119,10.09,2,0,0,1,0,0.0
Vertex Grid,AI/ML,Seed,UK,Salesperson,0.604,0.552,0.9,0.525,0.585,41,0,13,1,36,8,2,14269987.15,25098.31,0.156,375355.65,33783.54,0.717,0.109,1,0.643,0.122,0.571,2,0.581,7.281,10,0,0,1,0,63422.99
Sigma Stack,Fintech,Seed,UK,Operator,0.674,0.849,0.531,0.463,0.432,27,0,10,1,18,8,2,5523926.22,43284.77,0.065,295262.69,46601.35,1.371,0.175,7,0.802,0.036,0.143,2,0.605,12.372,10,1,1,0,1,515349.23
Vertex Labs,Hardware,Seed,MENA,Engineer,0.542,0.726,0.465,0.487,0.602,35,0,14,0,23,13,3,14375894.18,0.0,0.202,211995.66,126401.55,20.0,0.208,3,0.466,0.32,0.143,4,0.652,19.084,17,0,0,1,0,0.0
Urban Pulse,AI/ML,Pre-Seed,MENA,Visionary,0.775,0.634,0.547,0.456,0.447,22,0,11,1,13,5,1,6561808.32,5964.31,-0.09,182291.34,78285.62,20.0,0.15,3,0.757,0.149,0.679,1,0.111,7.035,6,0,0,1,0,6260.19
Eco Grid,SaaS,Pre-Seed,UK,Operator,0.512,0.774,0.511,0.522,0.351,33,0,7,0,28,6,0,6216413.93,19933.22,0.248,312316.44,91503.86,1.54,0.226,2,0.258,0.15,0.441,1,0.26,17.425,7,1,0,0,1,236731.53
Polar Grid,AI/ML,Pre-Seed,EU,Visionary,0.95,0.476,0.641,0.541,0.28,36,0,11,0,30,4,0,7606729.1,0.0,0.205,127570.6,14043.86,20.0,0.15,4,0.331,0.609,0.362,2,0.0,10.889,4,0,0,1,0,0.0
Eco Drive,SaaS,Seed,SEA,Engineer,0.597,0.639,0.318,0.548,0.531,33,0,3,1,24,7,4,22472484.17,17727.6,0.283,79420.55,56836.86,0.944,0.139,1,0.564,0.174,0.797,3,0.258,14.184,10,1,0,0,1,3150340.5
Hyper Bio,Climate,Pre-Seed,EU,Visionary,0.817,0.612,0.605,0.511,0.416,32,0,11,1,34,7,1,4561734.72,2947.58,-0.1,195902.34,95876.74,20.0,0.116,3,0.512,0.062,0.813,1,0.282,7.724,7,1,0,0,1,23379.55
Sigma Forge,SaaS,Pre-Seed,LatAm,Visionary,0.761,0.565,0.71,0.669,0.383,29,0,10,0,17,2,0,8502415.64,13109.24,0.365,69656.08,62822.53,1.093,0.209,3,0.285,0.209,0.218,1,0.509,7.261,2,0,0,1,0,27504.07
Nimbus Grid,Fintech,Seed,US,Salesperson,0.639,0.538,0.65,0.533,0.432,29,0,11,0,30,11,3,15658244.82,13504.65,-0.048,164831.87,79408.3,20.0,0.215,4,0.647,0.109,0.456,2,0.605,15.188,13,1,0,0,1,57139.23
Zen Cloud,SaaS,Seed,US,Operator,0.505,0.815,0.581,0.469,0.381,27,0,6,0,15,8,2,7039847.73,53620.2,0.196,272333.77,97716.93,0.774,0.127,6,0.678,0.161,0.51,1,0.462,9.062,10,0,0,1,0,67998.19
Hyper Stack,Hardware,Pre-Seed,EU,Engineer,0.655,0.8,0.246,0.371,0.324,28,0,15,0,19,9,0,5278567.09,0.0,0.14,144440.25,10403.41,20.0,0.102,3,0.566,0.364,0.47,1,0.115,11.738,11,1,0,1,0,0.0
Terra Bio,AI/ML,Pre-Seed,UK,Operator,0.557,0.643,0.474,0.623,0.535,35,0,8,1,21,3,0,6420511.14,0.0,-0.187,315411.67,66992.49,20.0,0.037,2,0.653,0.143,0.46,3,0.404,6.001,3,0,0,1,0,0.0
Nova Analytics,DevTools,Pre-Seed,US,Engineer,0.699,0.671,0.278,0.462,0.464,28,0,9,0,29,2,1,7760183.78,22766.35,0.113,93501.49,64592.05,2.084,0.137,4,0.558,0.259,0.497,2,0.323,12.777,2,0,0,1,0,32453.27
Polar Works,AI/ML,Pre-Seed,India,Operator,0.565,0.752,0.538,0.577,0.469,36,0,9,0,14,10,1,55420176.08,16663.21,0.297,182984.03,33072.19,0.556,0.161,5,0.379,0.067,0.418,1,0.433,10.411,14,1,0,1,0,213096.82
Hyper Grid,Fintech,Seed,LatAm,Visionary,0.85,0.575,0.673,0.521,0.529,37,1,7,1,25,11,3,30871625.9,13807.88,0.083,344186.78,51292.63,3.73,0.112,9,0.406,0.152,0.64,2,0.538,7.747,13,0,0,1,0,14354.63
Hyper Pulse,Fintech,Seed,US,Engineer,0.689,0.67,0.363,0.454,0.476,25,0,7,0,22,14,1,27702668.09,6936.03,0.019,519951.94,54441.23,20.0,0.121,4,0.522,0.377,0.497,2,0.494,21.26,17,1,0,0,1,25235.35
Spark OS,DevTools,Pre-Seed,EU,Engineer,0.688,0.803,0.45,0.415,0.474,30,0,10,1,2,10,0,15654359.17,4723.16,0.292,120966.46,53822.38,3.252,0.162,1,0.615,0.388,0.362,1,0.25,10.555,14,0,0,1,0,5256.73
Eco Drive,AI/ML,Seed,LatAm,Visionary,0.888,0.477,0.492,0.4,0.498,32,0,11,1,32,19,1,8271119.05,0.0,-0.177,927614.24,61067.26,20.0,0.171,3,0.671,0.203,0.349,2,0.461,15.285,20,0,0,1,0,0.0
Urban Works,Hardware,Pre-Seed,US,Visionary,0.756,0.536,0.64,0.404,0.593,37,0,6,0,17,2,2,5957829.35,6184.99,0.152,92180.28,3510.5,0.311,0.112,1,0.486,0.148,0.466,1,0.29,5.778,2,1,1,0,1,134272.44
Nimbus Logic,AI/ML,Seed,EU,Visionary,0.805,0.426,0.681,0.539,0.362,38,0,8,1,13,4,2,12836974.6,21426.4,0.059,470209.31,54543.45,3.596,0.297,1,0.824,0.23,0.423,3,0.219,11.998,5,1,1,0,1,445329.33
Urban Cloud,AI/ML,Pre-Seed,EU,Engineer,0.529,0.551,0.335,0.454,0.233,35,0,5,1,16,10,0,18882904.99,0.0,0.132,139123.63,76013.97,20.0,0.306,6,0.674,0.263,0.571,1,0.059,21.882,12,0,0,1,0,0.0
Atlas AI,SaaS,Pre-Seed,UK,Operator,0.414,0.776,0.545,0.502,0.349,38,0,8,1,6,2,0,18143495.48,0.0,-0.021,123847.22,64128.47,20.0,0.117,5,0.577,0.466,0.497,2,0.347,7.034,2,0,0,1,0,0.0
Zen Dynamics,SaaS,Pre-Seed,SEA,Visionary,0.799,0.405,0.738,0.39,0.521,20,0,13,0,27,13,1,3888301.73,9535.0,0.407,102832.68,11584.31,0.249,0.197,2,0.279,0.11,0.466,1,0.268,14.624,18,0,0,1,0,488194.64
Urban Stack,Hardware,Seed,SEA,Engineer,0.577,0.609,0.366,0.552,0.483,37,0,11,1,30,12,1,19687329.76,0.0,0.175,803923.44,79383.13,20.0,0.01,2,0.629,0.163,0.367,2,0.08,8.182,15,1,0,1,0,0.0
Vertex Logic,Hardware,Pre-Seed,US,Operator,0.396,0.785,0.638,0.467,0.368,38,0,6,0,22,4,2,14288359.32,0.0,-0.143,57120.2,30056.78,20.0,0.149,3,0.289,0.079,0.458,1,0.266,5.544,4,0,0,1,0,0.0
Hyper OS,Climate,Pre-Seed,EU,Visionary,0.626,0.326,0.594,0.274,0.519,36,0,8,1,21,2,2,2316930.96,0.0,0.099,214469.83,80900.09,20.0,0.261,5,0.577,0.108,0.15,1,0.219,11.605,2,1,0,1,0,0.0
Polar Systems,AI/ML,Seed,US,Visionary,0.872,0.363,0.679,0.484,0.273,23,0,8,0,38,6,2,13285346.45,6516.44,0.322,432427.4,56977.54,2.264,0.18,4,0.441,0.48,0.0,2,0.13,10.354,7,1,0,0,1,268969.54
Vertex AI,Hardware,Pre-Seed,India,Visionary,0.727,0.472,0.825,0.48,0.384,28,0,7,0,16,9,0,26885173.94,19522.8,0.335,455785.14,100874.52,1.287,0.155,1,0.737,0.079,0.628,2,0.391,5.793,11,1,0,1,0,56134.81
Nimbus Drive,Fintech,Pre-Seed,UK,Operator,0.471,0.682,0.622,0.544,0.499,39,0,8,0,4,2,0,15818225.58,30016.61,0.24,97439.28,41863.6,0.485,0.01,6,0.503,0.445,0.598,1,0.15,6.417,2,1,0,1,0,47223.95
Zen Systems,AI/ML,Seed,India,Engineer,0.612,0.652,0.436,0.602,0.461,21,0,15,1,41,11,2,8866559.5,20442.72,-0.114,141655.56,80761.48,20.0,0.196,8,0.707,0.185,0.23,2,0.507,20.719,13,0,0,1,0,24089.47
Sigma Systems,AI/ML,Seed,EU,Visionary,0.749,0.478,0.607,0.55,0.591,36,0,16,1,29,15,2,28025717.52,15043.15,0.107,366320.58,58382.85,3.02,0.137,4,0.529,0.163,0.604,3,0.18,22.842,19,0,0,1,0,18735.32
Sigma Systems,Fintech,Seed,US,Salesperson,0.45,0.403,0.795,0.631,0.533,24,0,6,1,22,9,0,11750524.5,0.0,-0.073,1454401.72,84387.61,20.0,0.119,5,0.373,0.042,0.262,2,0.0,19.296,9,0,0,1,0,0.0
Sigma Dynamics,Fintech,Seed,UK,Salesperson,0.405,0.573,0.921,0.562,0.509,30,1,14,1,41,14,2,10069258.63,20726.47,-0.044,425110.59,81113.12,20.0,0.173,5,0.554,0.316,0.536,2,0.658,9.413,16,0,0,1,0,27032.45
Vertex OS,AI/ML,Seed,UK,Visionary,0.735,0.356,0.66,0.357,0.444,36,0,7,1,21,9,2,41025374.18,14248.54,0.087,509188.34,112065.07,7.542,0.124,2,0.279,0.198,0.186,5,0.396,29.183,11,0,0,1,0,16041.09
Terra Logic,Hardware,Seed,India,Operator,0.482,0.774,0.54,0.623,0.38,41,0,11,1,20,9,2,13414534.05,17417.22,0.31,325155.14,88899.12,1.371,0.264,1,0.402,0.194,0.549,2,0.488,7.888,13,1,1,0,1,1637862.44
Vertex Cloud,Bio/Health,Pre-Seed,India,Engineer,0.632,0.655,0.322,0.542,0.362,36,0,10,1,13,12,1,24829201.39,12155.78,0.17,108397.25,46380.27,1.869,0.12,1,0.282,0.178,0.617,2,0.466,22.535,16,1,0,1,0,53404.01
Spark Drive,Climate,Pre-Seed,SEA,Engineer,0.533,0.712,0.372,0.383,0.485,35,0,11,0,36,2,0,9468712.86,0.0,0.037,127699.67,14719.44,20.0,0.246,4,0.659,0.099,0.292,1,0.086,13.848,2,0,0,1,0,0.0
Urban OS,AI/ML,Seed,US,Engineer,0.61,0.711,0.378,0.482,0.34,26,0,6,0,30,10,2,2894485.57,30334.47,0.203,287337.82,57664.18,0.779,0.195,0,0.318,0.104,0.763,2,0.257,11.707,14,1,1,1,0,70447.25
Hyper Dynamics,Hardware,Seed,US,Engineer,0.574,0.744,0.379,0.583,0.321,41,0,13,1,24,11,3,11257991.56,0.0,0.099,1397237.4,81267.67,20.0,0.269,4,0.421,0.251,0.748,2,0.319,4.133,15,1,0,1,0,0.0
Spark Labs,Fintech,Seed,EU,Visionary,0.716,0.438,0.674,0.394,0.563,36,0,10,1,50,13,1,38611762.73,22038.35,0.125,251124.94,75813.64,2.287,0.01,2,0.489,0.182,0.626,4,0.447,7.168,16,0,0,1,0,26324.32
Nova Labs,Fintech,Seed,SEA,Visionary,0.892,0.516,0.596,0.572,0.397,29,0,9,0,17,8,1,12357600.44,16801.92,0.179,331036.85,31601.31,0.877,0.141,7,0.525,0.149,0.614,2,0.0,5.86,9,1,0,0,1,211328.89
Sigma Analytics,Climate,Pre-Seed,LatAm,Operator,0.636,0.761,0.59,0.522,0.188,49,0,3,1,9,6,0,8409706.32,0.0,-0.041,188781.4,56950.48,20.0,0.153,2,0.659,0.385,0.259,2,0.214,11.068,7,0,0,1,0,0.0
Polar Systems,SaaS,Seed,SEA,Visionary,0.72,0.633,0.623,0.621,0.498,43,1,13,1,40,12,1,6763681.3,13913.4,0.345,369777.15,44058.08,0.765,0.157,4,0.315,0.171,0.906,5,0.046,16.308,17,1,0,1,0,18009.4
Vertex Cloud,Fintech,Pre-Seed,India,Operator,0.575,0.661,0.498,0.511,0.316,43,0,12,0,13,2,1,5861257.76,19045.78,0.471,147363.69,83542.52,0.777,0.077,4,0.746,0.023,0.255,2,0.592,12.212,2,1,0,1,0,62013.23
Eco Analytics,Fintech,Seed,US,Engineer,0.442,0.643,0.37,0.604,0.345,33,0,16,0,32,6,1,7042416.12,36940.65,-0.041,314661.54,47591.87,20.0,0.095,4,0.547,0.073,0.369,2,0.387,9.227,7,0,0,1,0,50859.16
Nimbus Systems,Fintech,Pre-Seed,US,Operator,0.631,0.762,0.489,0.517,0.273,23,0,4,0,30,2,1,28915702.53,15190.8,0.36,136723.58,44355.42,0.676,0.105,4,0.694,0.071,0.252,1,0.7,13.928,2,0,0,1,0,16427.38
Quantum Forge,Climate,Pre-Seed,US,Operator,0.598,0.784,0.6,0.581,0.374,32,0,10,1,14,2,0,12528244.84,0.0,0.206,84713.78,77957.16,20.0,0.233,4,0.505,0.062,0.623,1,0.437,13.732,2,1,0,1,0,0.0
Polar Forge,Fintech,Seed,India,Visionary,0.817,0.659,0.716,0.508,0.552,27,0,13,0,33,15,1,4269989.75,3187.02,0.094,609520.25,65742.25,18.263,0.05,3,0.573,0.085,0.251,2,0.204,10.212,17,0,0,1,0,4929.31
Eco Cloud,Hardware,Pre-Seed,US,Operator,0.472,0.811,0.561,0.469,0.556,23,0,7,0,20,16,0,6730778.71,13681.85,-0.127,224013.55,62385.04,20.0,0.29,2,0.236,0.128,0.371,2,0.61,9.086,17,0,0,1,0,13681.85
Spark Drive,Fintech,Pre-Seed,EU,Engineer,0.647,0.53,0.322,0.57,0.337,31,0,12,1,14,2,0,17035175.84,16524.99,0.355,366999.01,52650.12,0.749,0.11,0,0.368,0.151,0.406,1,0.0,15.786,2,1,0,0,1,606837.4
Hyper Labs,SaaS,Pre-Seed,UK,Engineer,0.663,0.583,0.399,0.427,0.411,28,0,5,0,7,5,0,35541438.33,2514.17,0.182,208499.18,8958.97,1.63,0.169,3,0.401,0.278,0.544,2,0.47,6.743,6,1,0,1,0,28938.5
Aero OS,Climate,Seed,EU,Visionary,0.681,0.515,0.764,0.433,0.534,24,0,13,1,21,14,1,15436915.11,6400.45,-0.003,173728.32,82806.06,20.0,0.196,3,0.679,0.638,0.551,1,0.471,14.442,18,0,0,1,0,8100.35
Sigma Works,Hardware,Seed,US,Engineer,0.542,0.62,0.349,0.587,0.41,38,0,9,0,29,3,2,9353197.28,21459.25,-0.085,448115.29,97072.71,20.0,0.095,3,0.311,0.202,0.57,3,0.62,21.608,3,0,0,1,0,24491.97
Aero Forge,AI/ML,Seed,Africa,Engineer,0.655,0.625,0.193,0.614,0.442,20,0,14,1,37,12,2,24905472.75,51941.87,0.17,641801.4,112353.64,1.063,0.061,1,0.444,0.516,0.416,2,0.583,1.904,15,1,0,1,0,222047.41
Spark Labs,Fintech,Pre-Seed,SEA,Engineer,0.692,0.585,0.364,0.447,0.302,35,1,8,1,18,14,3,20802189.39,0.0,0.082,104228.29,31103.84,20.0,0.158,2,0.619,0.093,0.444,1,0.411,6.681,18,0,0,1,0,0.0
Terra OS,SaaS,Seed,India,Engineer,0.542,0.67,0.375,0.521,0.508,44,0,11,1,23,10,1,3919408.42,35912.24,0.152,1551955.68,89340.88,1.362,0.259,2,0.458,0.278,0.392,2,0.663,29.902,13,1,0,0,1,329384.99
Urban Stack,SaaS,Pre-Seed,US,Engineer,0.422,0.686,0.256,0.479,0.406,40,0,16,0,11,8,0,29164969.19,24896.01,0.208,144865.37,34172.05,0.55,0.111,3,0.389,0.676,0.718,1,0.302,5.997,11,0,0,1,0,30791.94
Eco Dynamics,Hardware,Seed,EU,Engineer,0.731,0.663,0.517,0.546,0.336,36,0,12,1,39,2,2,41959120.97,8038.0,0.12,543366.92,86403.34,7.458,0.25,2,0.323,0.545,0.679,1,0.241,8.413,2,0,0,1,0,10064.75
Vertex Works,DevTools,Seed,US,Visionary,0.783,0.419,0.625,0.543,0.573,40,0,8,1,35,11,2,18295006.68,10221.58,0.1,242754.62,94089.41,7.682,0.228,1,0.354,0.153,0.518,3,0.413,14.471,13,0,0,1,0,16540.71
Eco Labs,Climate,Seed,UK,Visionary,0.736,0.393,0.821,0.378,0.529,31,0,16,0,43,17,2,7041021.4,10571.43,0.026,253193.24,124783.18,20.0,0.194,5,0.348,0.004,0.736,1,0.46,8.609,19,1,0,1,0,33523.72
Nimbus Grid,AI/ML,Seed,EU,Visionary,0.649,0.501,0.735,0.54,0.396,36,0,17,0,36,13,1,8943113.84,26476.91,0.2,389657.48,88130.81,1.386,0.219,6,0.554,0.113,0.699,2,0.635,7.101,17,1,0,1,0,132770.36
Nimbus Works,AI/ML,Pre-Seed,US,Operator,0.479,0.731,0.44,0.422,0.385,35,0,6,1,14,7,0,19575581.44,0.0,-0.064,248975.17,12988.98,20.0,0.046,1,0.712,0.271,0.35,1,0.328,2.784,9,0,0,1,0,0.0
Terra AI,Bio/Health,Seed,LatAm,Engineer,0.578,0.747,0.317,0.455,0.537,30,0,9,1,21,25,1,39162616.35,40778.08,-0.0,1105157.33,86085.26,20.0,0.059,4,0.143,0.185,0.936,3,0.044,7.251,29,1,0,1,0,82619.87
Urban Labs,SaaS,Seed,UK,Operator,0.502,0.741,0.403,0.603,0.302,30,0,11,1,37,16,1,7150598.13,14105.25,-0.062,313853.41,102551.87,20.0,0.226,4,0.89,0.116,0.44,1,0.504,13.121,20,1,0,1,0,33481.76
Urban AI,Bio/Health,Seed,EU,Operator,0.513,0.595,0.606,0.538,0.436,29,0,15,1,20,19,0,5873084.94,12656.64,0.009,246376.5,88152.5,20.0,0.161,3,0.542,0.334,0.605,3,0.552,11.853,23,0,0,1,0,13747.14
Nova Cloud,AI/ML,Seed,US,Visionary,0.823,0.474,0.756,0.509,0.366,35,0,15,0,22,11,1,9134087.86,17463.08,0.114,161634.03,124443.02,5.191,0.169,7,0.467,0.14,0.484,2,0.407,11.25,12,0,0,1,0,20691.39
Polar AI,SaaS,Pre-Seed,SEA,Operator,0.537,0.74,0.593,0.399,0.38,36,0,5,0,5,8,0,11788090.48,17128.32,0.449,248822.54,22677.05,0.245,0.145,4,0.418,0.237,0.492,2,0.06,6.701,10,0,0,1,0,28138.44
Hyper Dynamics,DevTools,Pre-Seed,US,Visionary,0.714,0.556,0.63,0.353,0.573,24,0,3,0,24,6,2,13746111.29,0.0,-0.051,141401.53,45138.37,20.0,0.233,6,0.583,0.153,0.626,2,0.119,10.954,6,0,0,1,0,0.0
Urban Bio,SaaS,Pre-Seed,LatAm,Visionary,0.696,0.47,0.69,0.499,0.432,32,0,8,1,20,8,1,29770282.26,27972.55,0.107,194491.2,22696.31,0.631,0.33,6,0.463,0.202,0.743,3,0.219,17.401,10,1,1,1,0,278224.17
Aero Drive,Bio/Health,Seed,UK,Visionary,0.822,0.479,0.85,0.423,0.507,33,0,5,1,27,11,1,3873023.54,17201.09,0.222,109508.1,69224.29,1.507,0.158,3,0.356,0.297,0.849,2,0.405,9.691,15,1,1,0,1,498933.76
Nimbus Stack,DevTools,Seed,India,Engineer,0.56,0.584,0.402,0.55,0.498,38,0,10,1,29,17,2,6510800.94,35881.3,0.153,251382.16,58657.32,0.891,0.192,2,0.189,0.142,0.588,3,0.235,6.078,21,1,0,0,1,636776.05
Spark Stack,Hardware,Pre-Seed,LatAm,Visionary,0.867,0.556,0.691,0.434,0.447,30,0,11,0,17,3,1,5397143.53,6751.6,0.146,197097.2,93154.75,7.881,0.056,2,0.425,0.351,0.37,2,0.371,9.051,3,0,0,1,0,11711.21
Hyper Dynamics,Climate,Pre-Seed,EU,Visionary,0.704,0.508,0.655,0.538,0.429,41,0,12,1,13,2,1,11662854.71,10562.46,0.433,101476.03,25788.5,0.47,0.268,5,0.627,0.402,0.705,1,0.576,5.192,3,1,1,1,0,134086.64
Eco Bio,Fintech,Pre-Seed,Africa,Visionary,0.912,0.515,0.591,0.584,0.457,32,0,13,0,29,2,0,70002891.66,0.0,0.082,654114.22,19137.34,20.0,0.048,3,0.378,0.16,0.812,2,0.2,11.11,2,0,0,1,0,0.0
Sigma Grid,Climate,Seed,India,Engineer,0.512,0.552,0.56,0.486,0.469,41,0,17,0,21,8,1,82562995.36,0.0,-0.047,204235.76,94789.64,20.0,0.235,4,0.744,0.056,0.592,2,0.314,6.158,10,0,0,1,0,0.0
